"Record_ID","Threat","Vulnerability","Attack_Type","Severity","CVSS_Score","Detection_Time","Response_Time","Security_Control_Effectiveness","Attack_Success","Risk_Score","CVSS_Norm","Detection_Norm","Response_Norm","Risk_Norm","Attack_Probability","Detection_Probability","Recovery_Time"
400,"Insider Threat","Insecure API","Social Engineering","Low",3.27,7.47,12.17,43.32,"No",19.4,0.240406320541761,0.100314575323314,0.124571784490813,0.196723055644217,0.32,0.56,20.62
401,"Insider Threat","Cross Site Scripting","Network Attack","Medium",4.11,20.73,28.61,77.27,"Yes",40.5,0.335214446952596,0.332051730164278,0.380566801619433,0.421215022874774,0.45,0.76,24.24
402,"Malware","Privilege Escalation","Social Engineering","Medium",4,7.18,12.3,85.01,"No",18.14,0.322799097065463,0.0952464173365956,0.126596075988789,0.183317374188743,0.31,0.81,22.62
403,"Insider Threat","Open Port","Web Attack","High",7.7,37.52,38.46,88.45,"No",55.61,0.740406320541761,0.625480601188396,0.533945811273747,0.581976806043196,0.55,0.83,39.17
404,"DDoS","Privilege Escalation","Web Attack","High",7.39,14.3,14.7,44.78,"No",50.7,0.705417607223476,0.219678434113946,0.163967611336032,0.529737206085754,0.52,0.57,35.52
405,"Phishing","Privilege Escalation","Network Attack","Medium",6.36,11.48,20.36,53.66,"No",41.03,0.589164785553048,0.170394966794827,0.252102148863282,0.426853920629854,0.46,0.62,30.18
406,"Phishing","SQL Injection","Network Attack","Medium",4.14,11.74,11.21,86.03,"No",20.8,0.338600451467269,0.174938832576022,0.109623170351915,0.211618257261411,0.33,0.82,14.66
407,"DDoS","Weak Password","Social Engineering","Medium",4.28,5.25,17.19,60.63,"No",22.94,0.354401805869075,0.0615169521146452,0.202740579258798,0.234386636876263,0.34,0.66,17.73
408,"Malware","Privilege Escalation","Web Attack","High",8.7,29.54,48.18,71.58,"Yes",76.95,0.853273137697517,0.486018874519399,0.685300529430084,0.809022236408129,0.69,0.73,48.91
409,"Phishing","Privilege Escalation","Web Attack","Medium",5.47,18.2,25.51,54.04,"No",37.48,0.488713318284424,0.287836420831877,0.332295235129243,0.389083945100543,0.43,0.62,26.05
410,"DDoS","SQL Injection","Network Attack","Critical",9.52,31.03,42,40.98,"No",72.9,0.945823927765237,0.512058720727019,0.589068825910931,0.765932546015534,0.66,0.55,42.26
411,"Phishing","Cross Site Scripting","Network Attack","High",8.79,41.28,60.16,63.95,"No",68.43,0.863431151241535,0.691191890947221,0.871846776705076,0.718374295137781,0.63,0.68,45.4
412,"Insider Threat","Outdated Software","Social Engineering","Medium",4.77,9.92,6.29,89.86,"No",23.85,0.409706546275395,0.143131772107655,0.0330115228900654,0.244068517927439,0.35,0.84,16.26
413,"Malware","Privilege Escalation","Web Attack","Medium",4.26,9.51,9.91,93.72,"No",19.55,0.352144469525959,0.135966445298847,0.0893802553721582,0.198318970103202,0.32,0.86,14.03
414,"Phishing","Insecure API","Network Attack","Low",3.05,5.26,11.96,64.97,"No",13.7,0.215575620767494,0.0616917161831527,0.121301775147929,0.136078306202788,0.28,0.69,20.34
415,"Malware","Weak Encryption","Network Attack","High",8.76,22.73,32.35,66.16,"No",60.51,0.860045146726862,0.367004543865781,0.438804110868888,0.634110011703373,0.58,0.7,40.77
416,"Malware","SQL Injection","Network Attack","Low",3.64,5.95,11.1,81.64,"Yes",30.61,0.282167042889391,0.0737504369101713,0.107910308315167,0.31599106287903,0.39,0.79,23.92
417,"Insider Threat","System Misconfiguration","Network Attack","Critical",9.41,32.02,46.02,66.89,"Yes",83.61,0.933408577878104,0.529360363509263,0.651666147617565,0.879880838387062,0.73,0.7,52.24
418,"Phishing","Weak Password","Web Attack","Medium",6.75,13.5,31.21,84.76,"Yes",54.97,0.633182844243792,0.205697308633345,0.421052631578947,0.575167571018193,0.55,0.81,37.34
419,"Phishing","Privilege Escalation","Network Attack","Medium",4.23,10.55,10.72,78.25,"Yes",37.12,0.348758465011287,0.154141908423628,0.101993148551853,0.385253750398979,0.43,0.77,27.49
420,"Malware","Privilege Escalation","Web Attack","Medium",4.88,20.04,28.09,91.48,"No",28.47,0.422121896162528,0.31999300943726,0.37246963562753,0.293222683264177,0.38,0.85,27.97
421,"Phishing","Outdated Software","Web Attack","High",8.49,24.88,22.68,46.15,"No",62.43,0.829571106094808,0.404578818594897,0.288227966365618,0.654537716778381,0.59,0.58,37.18
422,"DDoS","Weak Encryption","Social Engineering","High",8,39.35,60.95,82.66,"No",59.31,0.774266365688488,0.657462425725271,0.884148240423544,0.621342696031493,0.57,0.8,33.73
423,"DDoS","Weak Password","Web Attack","Medium",5.14,14.88,33.74,85.64,"Yes",44.05,0.451467268623025,0.229814750087382,0.460448458424167,0.458984998404086,0.48,0.81,28.09
424,"Phishing","Insecure API","Network Attack","Medium",4.97,8.39,7.14,70.5,"Yes",42.57,0.432279909706546,0.116392869626005,0.0462472749922143,0.443238642408767,0.47,0.72,34.73
425,"Insider Threat","Weak Encryption","Social Engineering","Medium",5.71,22.67,35.77,66.22,"Yes",54.12,0.515801354401806,0.365955959454736,0.492058548738711,0.566124055750612,0.54,0.7,36.04
426,"DDoS","Missing Security Patch","Network Attack","Medium",6.19,15.47,26.53,46.69,"Yes",57.49,0.569977426636569,0.240125830129325,0.348178137651822,0.601978933929141,0.56,0.58,34.3
427,"Phishing","Weak Encryption","Network Attack","Low",3.62,6.18,13.78,53.22,"Yes",34.8,0.279909706546275,0.0777700104858441,0.149641856119589,0.360570273433344,0.42,0.62,30.36
428,"Phishing","System Misconfiguration","Social Engineering","Medium",4.61,8.03,13.88,84.55,"No",22.81,0.391647855530474,0.110101363159734,0.151199003425724,0.23300351101181,0.34,0.81,18.94
429,"Malware","Privilege Escalation","Web Attack","High",8.88,38.23,43.29,75.53,"Yes",81.1,0.873589164785553,0.637888850052429,0.609156026160075,0.85317586977338,0.71,0.75,45.23
430,"Insider Threat","Missing Security Patch","Web Attack","High",7.28,18.93,22.49,72.28,"Yes",62.68,0.693002257336343,0.300594197832926,0.285269386483961,0.657197574210022,0.59,0.73,40.53
431,"Insider Threat","Outdated Software","Web Attack","Medium",6.77,21.83,24.63,63.5,"No",46.58,0.635440180586907,0.351275777700105,0.318592338835254,0.485902755612299,0.49,0.68,34.97
432,"DDoS","Outdated Software","Social Engineering","Low",1.36,11.27,9.75,87.34,"No",0.91,0.0248306997742664,0.166724921356169,0.086888819682342,0,0.2,0.82,8.01
433,"Phishing","Privilege Escalation","Social Engineering","Medium",5.89,24.47,15.51,64.19,"No",41.36,0.536117381489842,0.397413491786089,0.176580504515727,0.430364932439621,0.46,0.69,28.14
434,"Insider Threat","SQL Injection","Network Attack","Medium",5.2,15,18.44,60.66,"Yes",48.33,0.45823927765237,0.231911918909472,0.222204920585487,0.504521757633791,0.5,0.66,29.73
435,"Malware","SQL Injection","Web Attack","High",7.19,23.06,27.5,64.98,"Yes",64.83,0.682844243792325,0.372771758126529,0.363282466521333,0.680072348122141,0.61,0.69,41.2
436,"DDoS","Open Port","Network Attack","Medium",5.8,16.31,22.16,64.24,"Yes",52.52,0.525959367945824,0.254806011883957,0.280130800373715,0.549100968188105,0.53,0.69,35.78
437,"Malware","Missing Security Patch","Web Attack","Low",3.08,8.97,14.73,91.65,"No",11.4,0.218961625282167,0.126529185599441,0.164434755527873,0.111607617831684,0.27,0.85,10.12
438,"Phishing","Cross Site Scripting","Social Engineering","Low",3.13,8.64,4.84,58.68,"Yes",31.6,0.224604966139955,0.120761971338693,0.0104328869511056,0.326524098308331,0.4,0.65,25.61
439,"Malware","Insecure API","Network Attack","High",8.75,28.85,53.79,55.96,"Yes",79.42,0.858916478555305,0.47396015379238,0.772656493304267,0.835301627832748,0.7,0.64,48.1
440,"Malware","Weak Password","Social Engineering","High",7.27,9.21,29.61,59.91,"No",45.57,0.691873589164786,0.130723523243621,0.396138274680785,0.475156931588467,0.49,0.66,32.15
441,"Malware","Insecure API","Web Attack","Medium",5.69,17.34,29.49,85.65,"No",33.93,0.513544018058691,0.272806710940231,0.394269697913423,0.351313969571231,0.41,0.81,27.55
442,"DDoS","Open Port","Web Attack","Medium",4.05,6.36,12.96,47.77,"Yes",38.74,0.328442437923251,0.0809157637189794,0.136873248209281,0.402489626556017,0.44,0.59,28
443,"DDoS","Insecure API","Social Engineering","Low",3.13,10.5,7.29,71.09,"Yes",30.42,0.224604966139955,0.15326808808109,0.048582995951417,0.313969571230982,0.39,0.73,19.58
444,"Malware","Weak Encryption","Social Engineering","Medium",4.16,10.78,4.17,62.69,"Yes",39,0.340857787810384,0.158161481999301,0,0.405255878284924,0.44,0.68,23.69
445,"Insider Threat","Open Port","Web Attack","Medium",4.02,7.27,12.33,61.48,"No",21.81,0.325056433408578,0.0968192939531632,0.127063220180629,0.222364081285243,0.33,0.67,23.32
446,"DDoS","System Misconfiguration","Network Attack","Medium",5.96,20.77,29.64,56.76,"No",41.49,0.544018058690745,0.332750786438308,0.396605418872625,0.431748058304075,0.46,0.64,25.2
447,"DDoS","Privilege Escalation","Web Attack","Critical",9.12,34.26,41.61,54.28,"No",69.37,0.900677200902935,0.568507514854946,0.582995951417004,0.728375359080753,0.64,0.63,45.44
448,"Malware","SQL Injection","Social Engineering","High",8.6,33.41,46.64,91.81,"Yes",74.8,0.841986455981941,0.553652569031807,0.661320460915603,0.78614746249601,0.67,0.85,44.71
449,"Phishing","Weak Password","Web Attack","High",8.12,39.09,37.01,59.62,"No",63.55,0.787810383747178,0.652918559944076,0.511367175334787,0.666453878072135,0.6,0.66,44.08
450,"DDoS","Privilege Escalation","Web Attack","High",7.66,36.8,48.32,45.82,"No",61.48,0.735891647855531,0.612897588255854,0.687480535658673,0.644430258538142,0.59,0.57,40.02
451,"Phishing","Missing Security Patch","Social Engineering","High",7.12,20.9,26.1,61.52,"No",48.99,0.674943566591422,0.335022719328906,0.341482404235441,0.511543781253325,0.51,0.67,32.47
452,"Phishing","Weak Password","Web Attack","Medium",4.05,6.04,8.58,64.26,"Yes",36.15,0.328442437923251,0.0753233135267389,0.0686701962005606,0.374933503564209,0.42,0.69,24.03
453,"Malware","Weak Encryption","Social Engineering","Low",2.53,8.09,13.98,87.43,"Yes",22.81,0.156884875846501,0.111149947570779,0.152756150731859,0.23300351101181,0.34,0.82,18.2
454,"Malware","Privilege Escalation","Network Attack","High",7.02,23.93,26.65,67.54,"No",48.55,0.663656884875847,0.387976232086683,0.350046714419184,0.506862432173635,0.5,0.71,29.54
455,"Malware","Missing Security Patch","Web Attack","Low",3.4,6.68,12.76,51.95,"No",18.66,0.255079006772009,0.0865082139112198,0.13375895359701,0.188849877646558,0.31,0.61,18.38
456,"Insider Threat","SQL Injection","Network Attack","High",8.65,32.72,39.58,60.94,"No",64.53,0.847629796839729,0.541593848304788,0.55138586110246,0.676880519204171,0.61,0.67,36.71
457,"Insider Threat","System Misconfiguration","Web Attack","Medium",5.29,14.07,32.34,92.24,"No",28.85,0.468397291196388,0.215658860538273,0.438648396138275,0.297265666560272,0.38,0.85,23.49
458,"DDoS","Weak Password","Network Attack","High",8.88,31.99,32.37,50.57,"Yes",82.34,0.873589164785553,0.52883607130374,0.439115540330115,0.866368762634323,0.72,0.6,47.76
459,"Malware","Outdated Software","Social Engineering","Medium",6.37,16.01,24.57,63.77,"Yes",56.45,0.590293453724605,0.249563089828731,0.317658050451573,0.590913927013512,0.55,0.68,38.54
460,"Malware","Missing Security Patch","Network Attack","Low",3.33,9.55,11.79,69.87,"No",16.68,0.247178329571106,0.136665501572877,0.118654624727499,0.167783806787956,0.3,0.72,13.02
461,"Insider Threat","Open Port","Web Attack","Low",3.36,12.75,15.26,54.12,"No",20.48,0.250564334085779,0.192590003495281,0.172687636250389,0.208213639748909,0.32,0.62,22.53
462,"Phishing","Insecure API","Network Attack","Low",3.6,6.54,15.54,65.49,"No",18.02,0.27765237020316,0.0840615169521146,0.177047648707568,0.182040642621555,0.31,0.69,14.23
463,"Phishing","SQL Injection","Social Engineering","Medium",5.36,17.81,29.26,53.17,"No",36.67,0.476297968397291,0.281020622160084,0.390688259109312,0.380466007022024,0.43,0.62,25.48
464,"Malware","Outdated Software","Web Attack","Medium",5.83,16.53,27.2,70.28,"Yes",51.88,0.529345372460497,0.258650821391122,0.358611024602927,0.542291733163102,0.53,0.72,36.04
465,"DDoS","Missing Security Patch","Web Attack","Low",3.61,7.5,11.37,71.6,"No",17.54,0.278781038374718,0.100838867528836,0.112114606041732,0.176933716352803,0.31,0.73,18.46
466,"Malware","Weak Encryption","Network Attack","Medium",6.43,19.87,31.47,85.15,"No",40.15,0.59706546275395,0.317022020272632,0.425101214574899,0.417491222470476,0.45,0.81,31.78
467,"Malware","SQL Injection","Web Attack","Low",3.16,10.63,7.6,92.79,"Yes",27.49,0.227990970654628,0.155540020971688,0.053410152600436,0.282796042132142,0.37,0.86,20.44
468,"DDoS","Cross Site Scripting","Web Attack","Low",2.98,5.29,12.93,88.22,"No",9.77,0.207674943566591,0.0622160083886753,0.13640610401744,0.0942653473773806,0.26,0.83,12.46
469,"Malware","SQL Injection","Network Attack","Medium",6.58,12.54,25.24,62.62,"Yes",56.67,0.613995485327314,0.188919958056624,0.328090937402678,0.593254601553357,0.56,0.68,37.64
470,"Insider Threat","SQL Injection","Network Attack","High",8.06,38.46,32.56,80.54,"No",59.72,0.781038374717833,0.641908423628102,0.442074120211772,0.625704862219385,0.58,0.78,35.27
471,"Malware","Missing Security Patch","Web Attack","High",6.98,17.82,19.82,65.4,"No",46.17,0.659142212189616,0.281195386228591,0.243693553410153,0.481540589424407,0.49,0.69,30.33
472,"Insider Threat","Cross Site Scripting","Network Attack","Low",3.43,7.47,10.91,78.37,"Yes",30.27,0.258465011286682,0.100314575323314,0.10495172843351,0.312373656771997,0.39,0.77,23.35
473,"Phishing","Cross Site Scripting","Web Attack","Medium",4.85,15.66,24.13,71.97,"No",29.43,0.418735891647856,0.243446347430968,0.310806602304578,0.303436535801681,0.38,0.73,23.15
474,"DDoS","System Misconfiguration","Social Engineering","Medium",4.87,19.21,31.87,65.17,"Yes",46.96,0.420993227990971,0.305487591751136,0.431329803799439,0.489945738908394,0.49,0.69,28
475,"DDoS","System Misconfiguration","Network Attack","High",6.9,14.81,21.72,68.89,"No",43.92,0.650112866817156,0.228591401607829,0.273279352226721,0.457601872539632,0.47,0.71,30.49
476,"Phishing","SQL Injection","Web Attack","High",8.37,39.24,44.68,54.59,"Yes",81.13,0.816027088036117,0.655540020971688,0.630800373715353,0.853495052665177,0.71,0.63,50.06
477,"DDoS","Privilege Escalation","Network Attack","High",8.04,24.42,49.47,52.6,"Yes",73.15,0.778781038374718,0.396539671443551,0.705387729679228,0.768592403447175,0.66,0.62,39.84
478,"Malware","Open Port","Web Attack","Medium",5.26,19.99,25.37,74.48,"No",33.65,0.465011286681716,0.319119189094722,0.330115228900654,0.348334929247792,0.41,0.75,22.51
479,"Malware","Open Port","Social Engineering","Critical",9.21,42.66,33.61,86.12,"No",68.58,0.910835214446953,0.715309332401258,0.458424166926191,0.719970209596766,0.63,0.82,41.12
480,"DDoS","Weak Encryption","Network Attack","Medium",4.32,9.38,11.08,50.43,"Yes",41.41,0.358916478555305,0.133694512408249,0.10759887885394,0.43089690392595,0.46,0.6,30.44
481,"Malware","Open Port","Social Engineering","Low",3.48,8.98,13.98,46.01,"No",21.08,0.26410835214447,0.126703949667948,0.152756150731859,0.214597297584849,0.33,0.58,17.51
482,"Insider Threat","Open Port","Network Attack","High",7.5,45.21,33.74,61.21,"No",61.4,0.71783295711061,0.759874169870675,0.460448458424167,0.643579104160017,0.59,0.67,41.57
483,"Phishing","SQL Injection","Network Attack","Low",1.84,9.91,7.47,48.99,"No",9.46,0.0790067720090294,0.142957008039147,0.0513858611024603,0.0909671241621449,0.25,0.59,10.38
484,"DDoS","Outdated Software","Network Attack","Medium",6,12.61,16.03,88.07,"No",33.82,0.548532731376975,0.190143306536176,0.18467767050763,0.350143632301309,0.41,0.83,23.15
485,"Insider Threat","Weak Password","Web Attack","Low",3.15,9.29,12.95,58.64,"Yes",31.95,0.22686230248307,0.132121635791681,0.136717533478667,0.330247898712629,0.4,0.65,25.44
486,"Malware","Missing Security Patch","Web Attack","Low",2.99,7.97,11.7,66.51,"Yes",29.11,0.208803611738149,0.109052778748689,0.117253192151978,0.30003191828918,0.38,0.7,21.49
487,"Malware","Weak Password","Network Attack","Low",3.48,7.11,13.08,61.47,"Yes",32.99,0.26410835214447,0.094023068857043,0.138741824976643,0.341312905628258,0.4,0.67,26.76
488,"DDoS","Weak Encryption","Social Engineering","Medium",5.23,19.51,23.3,55.8,"Yes",51.01,0.461625282167043,0.310730513806361,0.297882279663656,0.533035429300989,0.52,0.63,36.84
489,"Phishing","Weak Password","Network Attack","Low",3.23,9.41,10.72,86.97,"No",13.34,0.23589164785553,0.134218804613771,0.101993148551853,0.132248111501224,0.28,0.82,14.2
490,"Insider Threat","Missing Security Patch","Social Engineering","Low",2.71,5.59,14.01,55.04,"No",12.96,0.177200902934537,0.0674589304439007,0.1532232949237,0.128205128205128,0.28,0.63,19.19
491,"Insider Threat","Insecure API","Web Attack","Low",1.63,7.17,12.54,54.66,"Yes",21.1,0.0553047404063205,0.0950716532680881,0.130333229523513,0.214810086179381,0.33,0.63,18.51
492,"Malware","Missing Security Patch","Web Attack","High",7.74,35.05,50.36,79.48,"Yes",71.26,0.744920993227991,0.582313876267039,0.719246340703831,0.748483881263964,0.65,0.78,44.25
493,"Phishing","System Misconfiguration","Network Attack","High",7.42,28.79,59.1,63.61,"No",53.93,0.708803611738149,0.472911569381335,0.855341015260044,0.564102564102564,0.54,0.68,31.9
494,"DDoS","SQL Injection","Network Attack","High",8.24,28.24,38.14,86.84,"No",55.96,0.801354401805869,0.463299545613422,0.528962939894114,0.585700606447494,0.55,0.82,37.81
495,"Malware","Weak Encryption","Social Engineering","Medium",5.81,18.74,21.48,60.34,"Yes",54.11,0.527088036117382,0.297273680531283,0.269542198691996,0.566017661453346,0.54,0.66,31.28
496,"Insider Threat","Weak Password","Social Engineering","Medium",6.38,20.81,26.68,77.61,"No",41.35,0.591422121896163,0.333449842712338,0.350513858611025,0.430258538142356,0.46,0.77,26.89
497,"Malware","System Misconfiguration","Web Attack","Critical",9.22,29.39,44.02,92.01,"No",62.53,0.91196388261851,0.483397413491786,0.620523201494861,0.655601659751037,0.59,0.85,38.94
498,"Malware","Weak Encryption","Social Engineering","Critical",9.17,35.38,46.7,86.3,"Yes",80.36,0.906320541760722,0.588081090527788,0.662254749299284,0.845302691775721,0.71,0.82,50.38
499,"DDoS","Weak Password","Web Attack","Low",3.54,8.37,11.93,90.95,"Yes",29.49,0.270880361173815,0.11604334148899,0.120834630956088,0.304074901585275,0.38,0.85,21.53
500,"DDoS","Cross Site Scripting","Web Attack","High",7.93,36.22,41.36,80.53,"Yes",72.92,0.766365688487585,0.602761272282419,0.579103083151666,0.766145334610065,0.66,0.78,40.78
